date,north,middle,south,total,redzone
20161017,0.0089,0.0185,0.0091,0.0365,0.0016
20161018,0.0241,0.0282,0.0041,0.0564,0.0106
20161019,0.0314,0.0396,0.001,0.072,0.0132
20161020,0.0379,0.058,0,0.0959,0.0018
20161021,0.0538,0.0875,0,0.1413,0.0104
20161022,0.0708,0.1347,0,0.2055,0.0383
20161023,0.0851,0.1949,0.0003,0.2803,0.0644
20161024,0.0912,0.2441,0.0023,0.3376,0.087
20161025,0.1013,0.2403,0.0042,0.3458,0.1115
20161026,0.1094,0.2167,0.0031,0.3292,0.1006
20161027,0.108,0.1827,0.0004,0.2911,0.0385
20161028,0.1012,0.1386,0,0.2398,0.0092
20161029,0.0948,0.098,0.001,0.1938,0.0052
20161030,0.0871,0.069,0.0032,0.1593,0.0042
20161031,0.0734,0.0533,0.0061,0.1328,0.017
20161101,0.0645,0.0453,0.0117,0.1215,0.0281
20161102,0.0567,0.0389,0.0141,0.1097,0.0152
20161103,0.0421,0.0218,0.0232,0.0871,0.0086
20161104,0.0311,0.0158,0.0337,0.0806,0.0054
20161105,0.0335,0.034,0.0436,0.1111,0.0018
20161106,0.0372,0.0667,0.0534,0.1573,0.0082
20161107,0.0405,0.0776,0.06,0.1781,0.0158
20161108,0.0328,0.0973,0.0695,0.1996,0.0377
20161109,0.0296,0.1275,0.0593,0.2164,0.0726
20161110,0.018,0.1197,0.0495,0.1872,0.0607
20161111,0.0175,0.1103,0.045,0.1728,0.0245
20161112,0.0149,0.0909,0.0313,0.1371,0.0082
20161113,0.0187,0.0455,0.0173,0.0815,0.0008
20161114,0.0161,0.0342,0.0096,0.0599,0.0148
20161115,0.0151,0.0284,0.005,0.0485,0.0158
20161116,0.0284,0.0388,0.0011,0.0683,0.0044
20161117,0.0453,0.0554,0.002,0.1027,0.0026
20161118,0.0594,0.0671,0.0026,0.1291,0.0144
20161119,0.0805,0.1003,0.0037,0.1845,0.0287
20161120,0.0887,0.1218,0.002,0.2125,0.0517
20161121,0.0025,0.0019,0,0.0044,0
20161122,0.0929,0.151,0.0067,0.2506,0.0451
20161123,0.0863,0.1465,0.0059,0.2387,0.0561
20161124,0.0823,0.1217,0.0065,0.2105,0.0337
20161125,0.0742,0.0858,0.0014,0.1614,0.0202
20161126,0.0672,0.0605,0.0003,0.128,0.0128
20161127,0.055,0.0388,0.0008,0.0946,0.0122
20161128,0.0489,0.0216,0.0001,0.0706,0.01
20161129,0.0449,0.0186,0.0049,0.0684,0.0072
20161130,0.0419,0.0124,0.0133,0.0676,0.0076
20161201,0.04,0.0322,0.0286,0.1008,0.0098
20161202,0.0378,0.0508,0.0422,0.1308,0.0018
20161203,0.0449,0.0801,0.059,0.184,0.0072
20161204,0.0416,0.1089,0.0678,0.2183,0.0243
20161205,0.0347,0.1242,0.0721,0.231,0.0487
20161206,0.0302,0.137,0.0748,0.242,0.067
20161207,0.0228,0.1398,0.0697,0.2323,0.0597
20161208,0.0186,0.1336,0.0603,0.2125,0.0341
20161209,0.0058,0.0948,0.0528,0.1534,0.0144
20161210,0.0043,0.0581,0.0405,0.1029,0.0112
20161211,0.0056,0.0288,0.027,0.0614,0.017
20161212,0.0113,0.0456,0.0163,0.0732,0.0251
20161213,0.0185,0.0492,0.0118,0.0795,0.0112
20161214,0.0289,0.0626,0.008,0.0995,0.0038
20161215,0.0445,0.0859,0.0048,0.1352,0.0146
20161216,0.0494,0.1125,0.0036,0.1655,0.0379
20161217,0.0623,0.1473,0.0021,0.2117,0.0385
20161218,0.076,0.1465,0.0031,0.2256,0.0527
20161219,0.0711,0.1436,0.0027,0.2174,0.0571
20161220,0.071,0.123,0.0072,0.2012,0.0451
20161221,0.0685,0.0962,0.006,0.1707,0.0315
20161222,0.0507,0.0743,0.0046,0.1296,0.0186
20161223,0.0475,0.0731,0.0053,0.1259,0.0086
20161224,0.0402,0.0589,0.008,0.1071,0.0048
20161225,0.0348,0.0545,0.0093,0.0986,0.0084
20161226,0.0335,0.0415,0.0094,0.0844,0.0082
20161227,0.0315,0.0428,0.0092,0.0835,0.0305
20161228,0.0334,0.0624,0.0155,0.1113,0.0355
20161229,0.0313,0.0926,0.0244,0.1483,0.0172
20161230,0.0335,0.1276,0.0348,0.1959,0.0166
20161231,0.0234,0.1357,0.0465,0.2056,0.0192
20170101,0.0155,0.1214,0.0587,0.1956,0.0559
20170102,0.0096,0.1195,0.0709,0.2,0.0904
20170103,0.0016,0.1237,0.0711,0.1964,0.0513
20170104,0.0001,0.1161,0.0645,0.1807,0.0042
20170105,0.0009,0.093,0.0593,0.1532,0.0016
20170106,0.0007,0.0742,0.0513,0.1262,0.0104
20170107,0.0015,0.0411,0.039,0.0816,0.0198
20170108,0.0014,0.0393,0.0284,0.0691,0.0204
20170109,0.0057,0.0452,0.0182,0.0691,0.0102
20170110,0.0121,0.0496,0.0119,0.0736,0.0086
20170111,0.0238,0.061,0.0104,0.0952,0.0172
20170112,0.0377,0.0759,0.0111,0.1247,0.016
20170113,0.0453,0.0998,0.01,0.1551,0.0074
20170114,0.048,0.1063,0.01,0.1643,0.0184
20170115,0.05,0.1147,0.0076,0.1723,0.0603
20170116,0.0422,0.1115,0.0053,0.159,0.0712
20170117,0.0344,0.0991,0.0019,0.1354,0.0409
20170118,0.0255,0.0625,0.0006,0.0886,0.0196
20170119,0.0181,0.0503,0.0011,0.0695,0.0126
20170120,0.0185,0.0582,0.0024,0.0791,0.0098
20170121,0.016,0.0573,0.011,0.0843,0.0072
20170122,0.0104,0.0526,0.0165,0.0795,0.0134
20170123,0.0068,0.0504,0.0157,0.0729,0.0329
20170124,0.012,0.0708,0.019,0.1018,0.0431
20170125,0.0126,0.0864,0.02,0.119,0.0208
20170126,0.0139,0.114,0.0334,0.1613,0.0122
20170127,0.0169,0.1246,0.0488,0.1903,0.0166
20170128,0.0145,0.1131,0.0585,0.1861,0.0477
20170129,0.0149,0.1222,0.0746,0.2117,0.0822
20170130,0.0096,0.1075,0.0791,0.1962,0.0557
20170131,0.0048,0.1018,0.0822,0.1888,0.0206
20170201,0.0082,0.0957,0.0822,0.1861,0.0104
20170202,0.0043,0.08,0.0796,0.1639,0.0046
20170203,0.0038,0.077,0.0735,0.1543,0.0192
20170204,0.0059,0.0694,0.0621,0.1374,0.0375
20170205,0.0094,0.0785,0.0542,0.1421,0.0437
20170206,0.0155,0.0876,0.0469,0.15,0.0309
20170207,0.0265,0.0854,0.0399,0.1518,0.0301
20170208,0.0423,0.0883,0.0396,0.1702,0.0299
20170209,0.0594,0.0627,0.0386,0.1607,0.0058
20170210,0.0597,0.0498,0.0418,0.1513,0.0024
20170211,0.056,0.0545,0.0361,0.1466,0.0198
20170212,0.0456,0.0666,0.0279,0.1401,0.0331
20170213,0.028,0.0792,0.022,0.1292,0.0303
20170214,0.0224,0.0735,0.0178,0.1137,0.0281
20170215,0.0227,0.0932,0.0122,0.1281,0.0337
20170216,0.0224,0.0954,0.0086,0.1264,0.0204
20170217,0.025,0.0983,0.0075,0.1308,0.0211
20170218,0.0229,0.0932,0.0072,0.1233,0.0204
20170219,0.0188,0.0903,0.0064,0.1155,0.0427
20170220,0.0209,0.0839,0.0072,0.112,0.0557
20170221,0.021,0.0902,0.0083,0.1195,0.0367
20170222,0.0193,0.0901,0.0105,0.1199,0.0072
20170223,0.0146,0.0858,0.0201,0.1205,0.0044
20170224,0.0051,0.0905,0.0368,0.1324,0.0146
20170225,0.0014,0.0957,0.0471,0.1442,0.0489
20170226,0,0.1056,0.0557,0.1613,0.0583
20170227,0,0.1073,0.0638,0.1711,0.0335
20170228,0,0.0909,0.0663,0.1572,0.0184
20170301,0.0001,0.0767,0.076,0.1528,0.0146
20170302,0,0.053,0.0713,0.1243,0.0104
20170303,0,0.0299,0.068,0.0979,0.0106
20170304,0.0007,0.0288,0.0625,0.092,0.0076
20170305,0.0037,0.0358,0.055,0.0945,0.013
20170306,0.0142,0.0738,0.0529,0.1409,0.0377
20170307,0.0235,0.0819,0.0495,0.1549,0.0435
20170308,0.0293,0.076,0.045,0.1503,0.0261
20170309,0.0408,0.0613,0.0397,0.1418,0.0154
20170310,0.0371,0.0418,0.0349,0.1138,0.0186
20170311,0.0379,0.0385,0.0265,0.1029,0.0092
20170312,0.0387,0.0529,0.0239,0.1155,0.0229
20170313,0.039,0.0437,0.0224,0.1051,0.0217
20170314,0.0309,0.0271,0.0178,0.0758,0.0078
20170315,0.0293,0.0512,0.0137,0.0942,0.0082
20170316,0.0245,0.0745,0.0128,0.1118,0.0152
20170317,0.0253,0.1085,0.0113,0.1451,0.0269
20170318,0.0185,0.1132,0.0116,0.1433,0.0589
20170319,0.0139,0.1401,0.0116,0.1656,0.091
20170320,0.0149,0.131,0.0049,0.1508,0.0413
20170321,0.0135,0.1358,0.0014,0.1507,0.004
20170322,0.0079,0.1268,0.007,0.1417,0.003
20170323,0.0056,0.1222,0.0216,0.1494,0.0305
20170324,0.0006,0.1052,0.0402,0.146,0.0648
20170325,0.0012,0.1219,0.0504,0.1735,0.0599
20170326,0.0019,0.1265,0.0643,0.1927,0.0431
20170327,0.0019,0.1193,0.0733,0.1945,0.0315
20170328,0.0016,0.1261,0.081,0.2087,0.0253
20170329,0.0001,0.133,0.0848,0.2179,0.0473
20170330,0.001,0.1122,0.089,0.2022,0.0547
20170331,0.0068,0.0898,0.0904,0.187,0.0148
20170401,0.0159,0.0489,0.088,0.1528,0.011
20170402,0.0193,0.0804,0.0766,0.1763,0.0257
20170403,0.038,0.1172,0.0781,0.2333,0.0642
20170404,0.0415,0.1247,0.0793,0.2455,0.0567
20170405,0.036,0.1021,0.0754,0.2135,0.0389
20170406,0.0358,0.0896,0.0679,0.1933,0.0309
20170407,0.0281,0.0458,0.0562,0.1301,0.0134
20170408,0.0264,0.0315,0.0438,0.1017,0.0056
20170409,0.024,0.0391,0.0382,0.1013,0.0018
20170410,0.028,0.024,0.0345,0.0865,0.007
20170411,0.0328,0.0373,0.0287,0.0988,0.006
20170412,0.032,0.0499,0.025,0.1069,0.013
20170413,0.0277,0.0527,0.025,0.1054,0.0275
20170414,0.0237,0.0589,0.0231,0.1057,0.0243
20170415,0.0215,0.059,0.0163,0.0968,0.0355
20170416,0.0276,0.071,0.0142,0.1128,0.0415
20170417,0.0273,0.0912,0.0125,0.131,0.0124
20170418,0.021,0.1007,0.0117,0.1334,0.005
20170419,0.0136,0.1004,0.0105,0.1245,0.0198
20170420,0.0065,0.1161,0.0139,0.1365,0.0543
20170421,0.001,0.1208,0.0232,0.145,0.0742
20170422,0,0.1225,0.0268,0.1493,0.0535
20170423,0.0004,0.1123,0.0379,0.1506,0.0353
20170424,0.0027,0.0786,0.0479,0.1292,0.013
20170425,0.0142,0.0581,0.0446,0.1169,0.0146
20170426,0.0189,0.0318,0.0454,0.0961,0.008
20170427,0.0231,0.0133,0.0492,0.0856,0.0004
20170428,0.0188,0.0376,0.0491,0.1055,0.005
20170429,0.0204,0.0801,0.0454,0.1459,0.0417
20170430,0.0241,0.1008,0.0447,0.1696,0.0674
20170501,0.0295,0.0875,0.0524,0.1694,0.0517
20170502,0.0325,0.0731,0.0582,0.1638,0.0343
20170503,0.0309,0.0447,0.0572,0.1328,0.009
20170504,0.0368,0.0297,0.0591,0.1256,0.0078
20170505,0.0391,0.0294,0.0605,0.129,0.0066
20170506,0.0382,0.0497,0.0462,0.1341,0.0311
20170507,0.0335,0.0442,0.0355,0.1132,0.0263
20170508,0.035,0.0679,0.0292,0.1321,0.0261
20170509,0.0328,0.0595,0.0268,0.1191,0.0204
20170510,0.0343,0.0568,0.0196,0.1107,0.0134
20170511,0.0325,0.0662,0.0185,0.1172,0.0291
20170512,0.0315,0.0791,0.0182,0.1288,0.0563
20170513,0.031,0.1018,0.0182,0.151,0.0409
20170514,0.0324,0.1214,0.0085,0.1623,0.0142
20170515,0.0308,0.1331,0.0064,0.1703,0.0206
20170516,0.0269,0.1119,0.005,0.1438,0.0321
20170517,0.0187,0.1178,0.0041,0.1406,0.0513
20170518,0.0087,0.1168,0.0065,0.132,0.0774
20170519,0.0038,0.1014,0.0111,0.1163,0.0527
20170520,0.004,0.0907,0.0167,0.1114,0.016
20170521,0.0098,0.0619,0.02,0.0917,0.0066
20170522,0.0126,0.0403,0.0241,0.077,0.005
20170523,0.0168,0.0242,0.022,0.063,0.016
20170524,0.0191,0.0311,0.029,0.0792,0.0054
20170525,0.0248,0.0815,0.0419,0.1482,0.0241
20170526,0.0344,0.1202,0.0498,0.2044,0.0579
20170527,0.0341,0.1001,0.055,0.1892,0.0672
20170528,0.0331,0.0907,0.0574,0.1812,0.0405
20170529,0.0344,0.0746,0.0574,0.1664,0.0367
20170530,0.0308,0.0613,0.0502,0.1423,0.0293
20170531,0.0308,0.0263,0.0502,0.1073,0.0018
20170601,0.0326,0.022,0.0354,0.09,0.0074
20170602,0.0265,0.033,0.0308,0.0903,0.0213
20170603,0.028,0.0371,0.032,0.0971,0.0223
20170604,0.0287,0.0218,0.0291,0.0796,0.0122
20170605,0.0331,0.0143,0.0248,0.0722,0.0032
20170606,0.0323,0.0105,0.0172,0.06,0
20170607,0.0398,0.0137,0.0126,0.0661,0.0036
20170608,0.0471,0.0203,0.0106,0.078,0.0048
20170609,0.0523,0.0372,0.007,0.0965,0.0172
20170610,0.052,0.0367,0.0069,0.0956,0.0188
20170611,0.0384,0.0866,0.0059,0.1309,0.0184
20170612,0.0356,0.0989,0.0022,0.1367,0.0269
20170613,0.0268,0.0976,0.0084,0.1328,0.0435
20170614,0.0178,0.0912,0.0082,0.1172,0.0541
20170615,0.0175,0.0674,0.0113,0.0962,0.0329
20170616,0.0143,0.0556,0.0096,0.0795,0.0076
20170617,0.0156,0.0529,0.0098,0.0783,0.0036
20170618,0.0218,0.0513,0.0055,0.0786,0.0072
20170619,0.0309,0.0629,0.0045,0.0983,0.0196
20170620,0.0398,0.0828,0.0079,0.1305,0.0359
20170621,0.0478,0.0971,0.0162,0.1611,0.0329
20170622,0.0533,0.1242,0.0227,0.2002,0.0493
20170623,0.0502,0.1292,0.0275,0.2069,0.0597
20170624,0.048,0.1243,0.0394,0.2117,0.0435
20170625,0.0394,0.0743,0.0367,0.1504,0.0188
20170626,0.0351,0.0332,0.0395,0.1078,0.0062
20170627,0.0302,0.0258,0.0286,0.0846,0.0082
20170628,0.0271,0.0329,0.0268,0.0868,0.0184
20170629,0.0263,0.0521,0.0299,0.1083,0.0136
20170630,0.0322,0.0657,0.0318,0.1297,0.0285
20170701,0.0389,0.0673,0.0278,0.134,0.0439
20170702,0.0452,0.0595,0.0316,0.1363,0.0241
20170703,0.0514,0.0658,0.023,0.1402,0.0046
20170704,0.0594,0.0829,0.0202,0.1625,0.0229
20170705,0.06,0.1041,0.0199,0.184,0.0662
20170706,0.062,0.086,0.0131,0.1611,0.0479
20170707,0.0578,0.0774,0.0058,0.141,0.0188
20170708,0.0518,0.0707,0.0036,0.1261,0.0134
20170709,0.0481,0.0699,0.0029,0.1209,0.0188
20170710,0.0447,0.0397,0.0042,0.0886,0.0076
20170711,0.0415,0.0395,0.0063,0.0873,0.0104
20170712,0.0273,0.0416,0.0119,0.0808,0.0223
20170713,0.0102,0.0527,0.0138,0.0767,0.0164
20170714,0.0081,0.0629,0.0122,0.0832,0.0112
20170715,0.0137,0.0726,0.0089,0.0952,0.0196
20170716,0.0265,0.0822,0.006,0.1147,0.0206
20170717,0.0381,0.1095,0.0039,0.1515,0.0431
20170718,0.0458,0.1451,0.004,0.1949,0.0537
20170719,0.0556,0.1868,0.0029,0.2453,0.0858
20170720,0.0592,0.1641,0.0104,0.2337,0.0748
20170721,0.0668,0.1313,0.0115,0.2096,0.0561
20170722,0.0634,0.0996,0.0144,0.1774,0.0227
20170723,0.0565,0.057,0.018,0.1315,0.002
20170724,0.0497,0.0507,0.0182,0.1186,0.0002
20170725,0.0419,0.0755,0.0224,0.1398,0.0323
20170726,0.0401,0.1051,0.0274,0.1726,0.0431
20170727,0.0411,0.1088,0.028,0.1779,0.0543
20170728,0.044,0.1122,0.0182,0.1744,0.0499
20170729,0.0493,0.1214,0.015,0.1857,0.0251
20170730,0.0563,0.1128,0.0116,0.1807,0.0192
20170731,0.0632,0.126,0.0167,0.2059,0.0505
20170801,0.072,0.1116,0.0103,0.1939,0.078
20170802,0.0702,0.1275,0.0048,0.2025,0.0708
20170803,0.0649,0.1155,0.0016,0.182,0.0269
20170804,0.0671,0.082,0.0003,0.1494,0.0221
20170805,0.0639,0.0581,0.0005,0.1225,0.006
20170806,0.0537,0.0434,0.0001,0.0972,0.0056
20170807,0.0388,0.0388,0.0002,0.0778,0.0124
20170808,0.0191,0.0477,0.0018,0.0686,0.0243
20170809,0.0129,0.0581,0.0054,0.0764,0.0349
20170810,0.0131,0.0862,0.009,0.1083,0.0275
20170811,0.0171,0.0927,0.0136,0.1234,0.0122
20170812,0.026,0.0883,0.0116,0.1259,0.0116
20170813,0.0356,0.0958,0.007,0.1384,0.0303
20170814,0.0442,0.1556,0.0047,0.2045,0.0615
20170815,0.0514,0.1577,0.0029,0.212,0.0746
20170816,0.0569,0.1553,0.0059,0.2181,0.0866
20170817,0.0538,0.1332,0.0079,0.1949,0.0475
20170818,0.0377,0.0911,0.0115,0.1403,0.0096
20170819,0.0391,0.0507,0.0117,0.1015,0.0014
20170820,0.0416,0.0192,0.0125,0.0733,0.0052
20170821,0.0409,0.0233,0.0085,0.0727,0.0054
20170822,0.0303,0.0401,0.0126,0.083,0.0078
20170823,0.0314,0.0461,0.0174,0.0949,0.0196
20170824,0.0337,0.0534,0.0211,0.1082,0.0241
20170825,0.0415,0.079,0.0163,0.1368,0.0196
20170826,0.0483,0.0958,0.0117,0.1558,0.0024
20170827,0.0581,0.1062,0.0099,0.1742,0.0323
20170828,0.0647,0.1285,0.009,0.2022,0.0756
20170829,0.0603,0.1681,0.0076,0.236,0.0812
20170830,0.0614,0.162,0.0069,0.2303,0.0638
20170831,0.0586,0.1045,0.0081,0.1712,0.0275
20170901,0.0543,0.0821,0.005,0.1414,0.012
20170902,0.0453,0.0577,0.001,0.104,0.011
20170903,0.0398,0.0399,0.0035,0.0832,0.0156
20170904,0.0366,0.0367,0.003,0.0763,0.0176
20170905,0.0422,0.0389,0.0047,0.0858,0.0182
20170906,0.0366,0.044,0.0105,0.0911,0.0044
20170907,0.0362,0.0467,0.0065,0.0894,0.0048
20170908,0.0394,0.0623,0.0036,0.1053,0.0044
20170909,0.0447,0.0811,0.0013,0.1271,0.0235
20170910,0.0689,0.123,0.0015,0.1934,0.0684
20170911,0.0765,0.137,0.0026,0.2161,0.073
20170912,0.0708,0.119,0.0033,0.1931,0.0505
20170913,0.0838,0.1117,0.0035,0.199,0.0351
20170914,0.0712,0.0823,0.002,0.1555,0.0072
20170915,0.0682,0.0536,0.0047,0.1265,0.003
20170916,0.0642,0.0452,0.0124,0.1218,0.0102
20170917,0.0637,0.0478,0.0136,0.1251,0.0124
20170918,0.0578,0.0528,0.0189,0.1295,0.0094
20170919,0.0504,0.0602,0.0313,0.1419,0.0208
20170920,0.0514,0.0752,0.0304,0.157,0.0259
20170921,0.0454,0.0891,0.0282,0.1627,0.0062
20170922,0.0456,0.1029,0.0195,0.168,0.009
20170923,0.0555,0.1029,0.0125,0.1709,0.0451
20170924,0.0548,0.106,0.007,0.1678,0.0704
20170925,0.0596,0.1039,0.0012,0.1647,0.0423
20170926,0.0636,0.09,0.0002,0.1538,0.019
20170927,0.0563,0.0615,0,0.1178,0.003
20170928,0.0476,0.0583,0,0.1059,0.0146
20170929,0.0449,0.0336,0.0018,0.0803,0.0038
20170930,0.0393,0.0415,0.0032,0.084,0.0104
20171001,0.0366,0.0519,0.0061,0.0946,0.0273
20171002,0.028,0.0525,0.0077,0.0882,0.0333
20171003,0.0235,0.054,0.0086,0.0861,0.0102
20171004,0.0254,0.0531,0.0072,0.0857,0.0062
20171005,0.0312,0.0594,0.004,0.0946,0.0036
20171006,0.0422,0.0647,0.0032,0.1101,0.012
20171007,0.0648,0.0822,0.0046,0.1516,0.0273
20171008,0.0505,0.0999,0.0054,0.1558,0.0483
20171009,0.0739,0.1121,0.0131,0.1991,0.0539
20171010,0.0782,0.0998,0.0127,0.1907,0.0425
20171011,0.0705,0.0758,0.0144,0.1607,0.0144
20171012,0.0688,0.0565,0.0128,0.1381,0.0022
20171013,0.0713,0.0688,0.0072,0.1473,0.0088
20171014,0.0651,0.0946,0.0077,0.1674,0.0343
20171015,0.0622,0.0918,0.0061,0.1601,0.0429
20171016,0.0622,0.0844,0.009,0.1556,0.0439
20171017,0.0491,0.0829,0.0146,0.1466,0.0371
20171018,0.0415,0.1026,0.018,0.1621,0.0247
20171019,0.0385,0.1043,0.0146,0.1574,0.0269
20171020,0.0451,0.0998,0.0128,0.1577,0.0435
20171021,0.052,0.0837,0.0095,0.1452,0.0591
20171022,0.0519,0.0814,0.0072,0.1405,0.0323
20171023,0.0533,0.0626,0.0053,0.1212,0.0032
20171024,0.0503,0.0429,0.0026,0.0958,0.0082
20171025,0.0421,0.0331,0.0057,0.0809,0.0018
20171026,0.0368,0.0387,0.0065,0.082,0.0112
20171027,0.0316,0.0477,0.0105,0.0898,0.016
20171028,0.0246,0.0574,0.021,0.103,0.0172
20171029,0.0213,0.0598,0.0264,0.1075,0.0341
20171030,0.0181,0.0624,0.0337,0.1142,0.0215
20171031,0.0147,0.0288,0.0261,0.0696,0.0016
20171101,0.0192,0.0334,0.0213,0.0739,0.0036
20171102,0.0252,0.0305,0.0124,0.0681,0.0034
20171103,0.0258,0.0475,0.0072,0.0805,0.0176
20171104,0.0378,0.0512,0.0029,0.0919,0.0275
20171105,0.0445,0.056,0.0001,0.1006,0.0273
20171106,0.0476,0.0441,0.003,0.0947,0.0094
20171107,0.0549,0.0356,0.007,0.0975,0.002
20171108,0.0625,0.0356,0.0105,0.1086,0
20171109,0.0662,0.0344,0.0098,0.1104,0.0016
20171110,0.0581,0.0529,0.0102,0.1212,0.0198
20171111,0.0447,0.0441,0.0118,0.1006,0.0154
20171112,0.0392,0.0441,0.0129,0.0962,0.0044
20171113,0.0334,0.0394,0.0187,0.0915,0.0227
20171114,0.0244,0.045,0.0148,0.0842,0.0154
20171115,0.014,0.0495,0.0123,0.0758,0.0116
20171116,0.0148,0.0382,0.0087,0.0617,0.0291
20171117,0.0185,0.0407,0.0044,0.0636,0.0281
20171118,0.0211,0.0371,0.0011,0.0593,0.0078
20171119,0.0278,0.0217,0,0.0495,0.0004
20171120,0.0276,0.013,0,0.0406,0.001
20171121,0.0235,0.0093,0.0001,0.0329,0.0006
20171122,0.0221,0.0132,0.002,0.0373,0.0024
20171123,0.0163,0.034,0.0042,0.0545,0.0182
20171124,0.0123,0.0367,0.0145,0.0635,0.0166
20171125,0.0052,0.0353,0.0215,0.062,0.0146
20171126,0.0007,0.0271,0.027,0.0548,0.0146
20171127,0.0021,0.0393,0.0309,0.0723,0.0008
20171128,0.0088,0.0507,0.0267,0.0862,0.0026
20171129,0.0187,0.0501,0.0247,0.0935,0.0092
20171130,0.0302,0.0525,0.0181,0.1008,0.0208
20171201,0.0388,0.0537,0.0134,0.1059,0.0339
20171202,0.0403,0.0649,0.0111,0.1163,0.0331
20171203,0.0523,0.0584,0.0091,0.1198,0.0291
20171204,0.0468,0.0412,0.0087,0.0967,0.0034
20171205,0.0447,0.0511,0.0068,0.1026,0.0036
20171206,0.0449,0.0283,0.0091,0.0823,0.0084
20171207,0.0515,0.0337,0.006,0.0912,0.0188
20171208,0.0577,0.0402,0.0054,0.1033,0.0126
20171209,0.0669,0.049,0.0055,0.1214,0.0042
20171210,0.0626,0.0534,0.0107,0.1267,0.0249
20171211,0.0594,0.0604,0.0135,0.1333,0.0241
20171212,0.0486,0.0682,0.0153,0.1321,0.0263
20171213,0.0374,0.0585,0.0144,0.1103,0.0317
20171214,0.028,0.0622,0.0148,0.105,0.0363
20171215,0.0206,0.0652,0.0115,0.0973,0.0124
20171216,0.0137,0.0478,0.011,0.0725,0.0074
20171217,0.0065,0.0432,0.0078,0.0575,0.0186
20171218,0.0036,0.0322,0.0061,0.0419,0.0118
20171219,0.0039,0.0319,0.0061,0.0419,0.011
20171221,0.0055,0.0619,0.0138,0.0812,0.0329
20171222,0.0051,0.0519,0.0207,0.0777,0.0148
20171223,0.0011,0.0493,0.0225,0.0729,0.0192
20171224,0.0012,0.0596,0.0282,0.089,0.0156
20171225,0.0057,0.0659,0.032,0.1036,0.0102
20171226,0.0169,0.0776,0.0353,0.1298,0.0263
20171227,0.0307,0.0751,0.0371,0.1429,0.0305
20171228,0.0423,0.0555,0.0348,0.1326,0.0327
20171229,0.0484,0.0551,0.0292,0.1327,0.0227
20171230,0.0557,0.0335,0.0282,0.1174,0.0108
20171231,0.0392,0.0301,0.0291,0.0984,0.003
20180101,0.0354,0.0341,0.0272,0.0967,0.0042
20180102,0.0393,0.0313,0.0231,0.0937,0.0124
20180103,0.0392,0.0384,0.0186,0.0962,0.0259
20180104,0.0659,0.0461,0.019,0.131,0.0285
20180105,0.0728,0.0445,0.0217,0.139,0.0112
20180106,0.0791,0.0308,0.0226,0.1325,0.0104
20180107,0.0552,0.0293,0.0224,0.1069,0.004
20180108,0.043,0.0283,0.023,0.0943,0.0106
20180109,0.0312,0.028,0.0204,0.0796,0.0241
20180110,0.0332,0.0261,0.0169,0.0762,0.0128
20180111,0.0292,0.0319,0.0196,0.0807,0.0044
20180112,0.0266,0.0294,0.0166,0.0726,0.002
20180113,0.0212,0.0259,0.0142,0.0613,0.002
20180114,0.0127,0.0264,0.0189,0.058,0.0012
20180115,0.0045,0.0333,0.0186,0.0564,0.007
20180116,0.0006,0.0437,0.0211,0.0654,0.0247
20180117,0,0.0493,0.0193,0.0686,0.0261
20180118,0,0.0545,0.0171,0.0716,0.0243
20180119,0,0.0663,0.0199,0.0862,0.0271
20180120,0.0003,0.0669,0.0251,0.0923,0.0134
20180121,0.004,0.0825,0.033,0.1195,0.0178
20180122,0.0103,0.073,0.042,0.1253,0.0208
20180123,0.0169,0.0972,0.0446,0.1587,0.0423
20180124,0.022,0.1119,0.0481,0.182,0.0469
20180125,0.0287,0.0891,0.0549,0.1727,0.0439
20180126,0.0301,0.0655,0.0572,0.1528,0.0309
20180127,0.0297,0.054,0.0508,0.1345,0.0174
20180128,0.0414,0.0496,0.0471,0.1381,0.0098
20180129,0.0456,0.0308,0.0422,0.1186,0.0058
20180130,0.059,0.0163,0.0359,0.1112,0.005
20180131,0.0628,0.0263,0.0313,0.1204,0.012
20180201,0.0673,0.0328,0.0324,0.1325,0.0134
20180202,0.0689,0.0266,0.0396,0.1351,0.0092
20180203,0.0689,0.0171,0.0361,0.1221,0.0036
20180204,0.0681,0.028,0.0391,0.1352,0.0068
20180205,0.0596,0.0314,0.0351,0.1261,0.0206
20180206,0.0571,0.0361,0.0307,0.1239,0.0128
20180207,0.0535,0.0275,0.0326,0.1136,0.008
20180208,0.0394,0.018,0.0303,0.0877,0.0016
20180209,0.0252,0.0245,0.0291,0.0788,0.0074
20180210,0.0106,0.0282,0.0248,0.0636,0.0006
20180211,0.0044,0.0322,0.0159,0.0525,0.0054
20180212,0.0009,0.0522,0.0125,0.0656,0.0172
20180213,0,0.0618,0.0125,0.0743,0.0311
20180214,0.0001,0.069,0.0097,0.0788,0.0433
20180215,0.0001,0.0794,0.0104,0.0899,0.0275
20180216,0.0003,0.0947,0.015,0.11,0.0215
20180217,0.0027,0.1186,0.0205,0.1418,0.0289
20180218,0.0042,0.1329,0.0319,0.169,0.0497
20180219,0.0069,0.1319,0.0486,0.1874,0.0638
20180220,0.0142,0.1409,0.0593,0.2144,0.0527
20180221,0.0188,0.1445,0.0685,0.2318,0.0489
